1.4496,1.619
1.4492,1.6257
1.4463,1.6442
1.4391,1.6745
1.4302,1.7079
1.423,1.7353
1.4145,1.7626
1.4032,1.7941
1.3912,1.8264
1.3785,1.856
1.3646,1.8877
1.3496,1.9239
1.3371,1.9587
1.3258,1.9883
1.3121,2.0175
1.2964,2.0501
1.2798,2.0855
1.2613,2.1217
1.2386,2.1612
1.2105,2.2065
1.1787,2.2539
1.1517,2.2912
1.1336,2.3142
1.1185,2.3302
1.1024,2.3429
1.0834,2.3542
1.0601,2.3669
1.0351,2.3807
1.0121,2.3909
0.98948,2.3976
0.96617,2.4047
0.94394,2.4119
0.92212,2.4175
0.89595,2.4227
0.8657,2.4277
0.83713,2.4323
0.81009,2.4348
0.78265,2.4354
0.75561,2.4348
0.72704,2.4323
0.69635,2.4277
0.66866,2.4221
0.64599,2.415
0.62789,2.4078
0.6133,2.4017
0.59953,2.394
0.58012,2.3832
0.55203,2.368
0.52222,2.349
0.49886,2.3307
0.47901,2.3122
0.45766,2.2929
0.43676,2.275
0.41887,2.2581
0.39788,2.236
0.3661,2.2039
0.33196,2.1662
0.3086,2.133
0.29396,2.1042
0.27892,2.0688
0.2593,2.0194
0.23667,1.9618
0.2166,1.9093
0.20004,1.8667
0.18588,1.8294
0.17387,1.7922
0.16409,1.7579
0.1573,1.7297
0.15077,1.6996
0.14315,1.6618
0.13552,1.6245
0.12942,1.5919
0.12505,1.5591
0.12092,1.5265
0.11698,1.4941
0.11286,1.4574
0.10892,1.4129
0.10523,1.3671
0.10282,1.3299
0.10041,1.3047
0.097167,1.2848
0.095197,1.2633
0.094758,1.2428
0.094758,1.2218
0.094758,1.1906
0.094758,1.1478
0.094758,1.1045
0.094758,1.0708
0.094758,1.0456
0.094758,1.021
0.094758,0.9898
0.094758,0.95004
0.095197,0.90672
0.097167,0.86945
0.10085,0.8418
0.10523,0.81719
0.11133,0.78959
0.11895,0.75893
0.12702,0.72634
0.13508,0.69406
0.14315,0.66502
0.15165,0.63575
0.16168,0.60315
0.17299,0.56838
0.18303,0.53523
0.19153,0.50457
0.1996,0.47697
0.20766,0.45348
0.21617,0.43248
0.22664,0.41149
0.23992,0.38855
0.25408,0.36344
0.26893,0.33746
0.28634,0.3093
0.30444,0.27975
0.32385,0.25215
0.34805,0.22866
0.37789,0.20822
0.41212,0.19084
0.44916,0.17756
0.48422,0.16679
0.51279,0.15713
0.5359,0.1494
0.55684,0.14385
0.57907,0.13918
0.60282,0.13669
0.62702,0.13557
0.65077,0.13308
0.67256,0.12896
0.69109,0.12647
0.70722,0.12591
0.7205,0.12536
0.72857,0.12286
0.73185,0.11875
0.73602,0.11625
0.74802,0.11625
0.76736,0.11875
0.78458,0.12286
0.79637,0.12591
0.80772,0.12952
0.82341,0.13613
0.84191,0.1433
0.85804,0.1494
0.87136,0.15713
0.88552,0.16679
0.90121,0.17701
0.9169,0.18667
0.93106,0.19439
0.94394,0.2005
0.95766,0.20822
0.97138,0.21788
0.98426,0.2281
0.9993,0.23888
1.0189,0.25215
1.0416,0.26842
1.0612,0.28275
1.0758,0.29191
1.0867,0.30075
1.0976,0.31291
1.1113,0.3278
1.127,0.34301
1.1427,0.3579
1.1569,0.37117
1.1706,0.385
1.1892,0.40294
1.2129,0.42476
1.2338,0.44626
1.2471,0.46203
1.2565,0.47391
1.267,0.48719
1.2802,0.50401
1.2935,0.5214
1.3044,0.53772
1.3153,0.55567
1.3291,0.5761
1.3448,0.59904
1.3609,0.62359
1.3766,0.64597
1.3899,0.66391
1.3984,0.67718
1.4032,0.68796
1.4069,0.69762
1.4088,0.70479
1.4093,0.70784
1.4093,0.70839
1.4093,0.70839
1.4093,0.70839
NaN,NaN
